134.0125002861023, 145.0125002861023
388.0125002861023, 107.0125002861023
266.0125002861023, 53.012500286102295
346.0125002861023, 171.0125002861023
519.0125002861023, 169.0125002861023
526.0125002861023, 118.0125002861023
195.0125002861023, 183.0125002861023
108.0125002861023, 99.0125002861023
168.0125002861023, 169.0125002861023
384.0125002861023, 171.0125002861023
248.0125002861023, 225.0125002861023
379.0125002861023, 79.0125002861023
266.0125002861023, 83.0125002861023
301.0125002861023, 158.0125002861023
396.0125002861023, 251.0125002861023
114.0125002861023, 254.0125002861023
96.0125002861023, 170.0125002861023
219.0125002861023, 81.0125002861023
211.0125002861023, 130.0125002861023
248.0125002861023, 131.0125002861023
379.0125002861023, 139.0125002861023
494.0125002861023, 235.0125002861023
363.0125002861023, 290.0125002861023
